,0
0,2.3125567861835803
1,0.9953957329736383
2,0.23752650781342777
3,0.1600179435210095
4,0.12675847843667928
5,0.10739710185710065
6,0.09458261304942799
7,0.08525857618655515
8,0.07805215506641769
9,0.07220583009008312
10,0.06738840413432517
11,0.06330661630449586
12,0.05981013388527491
13,0.05669727866201945
14,0.0539842396367886
15,0.05164427907717464
16,0.049450254020885626
17,0.04749833707641063
18,0.04569753689578917
19,0.04404835850945168
20,0.04248052836811318
21,0.04105556886900639
22,0.03977626749225431
23,0.03854053099552944
24,0.03740563241216735
25,0.0363628829851891
26,0.03536280774404236
27,0.034412923548522024
28,0.03353355777339681
29,0.03271283136436417
30,0.03196032420342781
31,0.031208121710993724
32,0.030529223376060736
33,0.02987881268344985
34,0.02923261043139005
35,0.02864333488943165
36,0.028041529929059415
37,0.0275092125160463
38,0.02697357846704844
39,0.026468317596097548
40,0.026021546297253142
41,0.02556491589242722
42,0.025154149809577395
43,0.024758511134750413
44,0.0243688355689862
45,0.023988040988741927
46,0.02364924541249207
47,0.023287907916552063
48,0.022951894514745084
49,0.022613037416030587
50,0.022303626764905184
51,0.022011588600982922
52,0.021709259270391957
53,0.021404270190575135
54,0.0211383228370956
55,0.02088054223893432
56,0.020601268176300605
57,0.020342385316616956
58,0.02007634346090062
59,0.019849095140099117
60,0.019592488075959782
61,0.019358579581769265
62,0.019126033048683364
63,0.01889454827906759
64,0.018666138510812735
65,0.018453504399448515
66,0.018247842024352583
67,0.01803022762452452
68,0.017813786495657947
69,0.01762715123625184
70,0.017434701823881727
71,0.017233529582317227
72,0.017031691892933798
73,0.01685763587859419
74,0.01667134847098242
75,0.01649503273461099
76,0.0163008531608273
77,0.01610852895264415
78,0.015951348457013282
79,0.01574484335524836
80,0.015586720267650973
81,0.015411321353737458
82,0.015257808912648644
83,0.015069111686411106
84,0.014919179930904544
85,0.01475652035626872
86,0.014593903500884485
87,0.01444271148818841
88,0.01427904071819041
89,0.014111146057799144
90,0.013978898997344816
91,0.013823689202201154
92,0.01367690649246506
93,0.013534270911067018
94,0.013394057830387808
95,0.013241961968757142
96,0.013094409531226956
97,0.012969623611614947
98,0.012828919915770485
99,0.01269979791872845
100,0.012536695070657303
